name/handle,image_url,labels
all-over-print-large-tote-bag-w-pocket-black-inside-pocket-663bd47eec7a1.jpg,N/A,"Rectangle, Font, Material property, Bag, Electric blue, Tie, Brand, Pattern, Logo, Paper"
all-over-print-large-tote-bag-w-pocket-black-inside-pocket-663bd4fde5f86.jpg,N/A,"Rectangle, Font, Material property, Bag, Electric blue, Tie, Pattern, Brand, Luggage and bags, Logo"
all-over-print-large-tote-bag-w-pocket-black-inside-pocket-663bd95246be8.jpg,N/A,"Gesture, Rectangle, Font, Material property, Bag, Electric blue, Tie, Luggage and bags, Brand, Logo"
all-over-print-large-tote-bag-w-pocket-black-inside-pocket-663bd9c0e078f.jpg,N/A,"Rectangle, Gesture, Font, Material property, Bag, Electric blue, Tie, Pattern, Brand, Logo"
all-over-print-large-tote-bag-w-pocket-black-inside-pocket-663bd9c0e078f_ey1egl.jpg,N/A,"Font, Rectangle, Bag, Material property, Electric blue, Tie, Linens, Fashion accessory, Logo, Brand"
all-over-print-large-tote-bag-w-pocket-black-inside-pocket-663bddbf4a3b1.jpg,N/A,"Rectangle, Font, Tie, Electric blue, Bag, Brand, Pattern, Logo, Publication, Advertising"
all-over-print-large-tote-bag-w-pocket-black-inside-pocket-663bdfcdd8971.jpg,N/A,"Gesture, Rectangle, Font, Material property, Tie, Electric blue, Bag, Pattern, Brand, Logo"
all-over-print-large-tote-bag-w-pocket-black-inside-pocket-663be0906837c.jpg,N/A,"Rectangle, Font, Sleeve, Material property, Bag, Electric blue, Tie, Pattern, Brand, Logo"
all-over-print-large-tote-bag-w-pocket-black-inside-pocket-663be13016368.jpg,N/A,"Rectangle, Gesture, Font, Material property, Sleeve, Bag, Electric blue, Design, Logo, Pattern"
all-over-print-large-tote-bag-w-pocket-black-inside-pocket-663be25e4e5fa.jpg,N/A,"Rectangle, Font, Gesture, Electric blue, Tie, Publication, Pattern, Brand, Bag, Logo"
all-over-print-large-tote-bag-w-pocket-black-inside-pocket-663be3299d564.jpg,N/A,"Rectangle, Sleeve, Font, Gesture, Material property, Bag, Electric blue, Pattern, Publication, Brand"
all-over-print-large-tote-bag-w-pocket-black-inside-pocket-663be3f238b62.jpg,N/A,"Gesture, Rectangle, Font, Material property, Bag, Tie, Electric blue, Sleeve, Brand, Logo"
all-over-print-large-tote-bag-w-pocket-black-inside-pocket-663be46c26a46.jpg,N/A,"Rectangle, Font, Bag, Material property, Sleeve, Tie, Electric blue, Pattern, Design, Publication"
all-over-print-large-tote-bag-w-pocket-black-inside-pocket-66ec83793850d.jpg,N/A,"Rectangle, Gesture, Sleeve, Font, Material property, Bag, Electric blue, Pattern, Design, Tie"
all-over-print-large-tote-bag-w-pocket-red-back-663bd143c6dc5.jpg,N/A,"Outerwear, Luggage and bags, Bag, Sleeve, Triangle, Shoulder bag, Denim, Electric blue, Eyewear, Font"
all-over-print-large-tote-bag-w-pocket-red-back-663bd47eec949.jpg,N/A,"Bird, Water, Beak, Waterfowl, Ducks, geese and swans, Rectangle, Seabird, Flightless bird, Water bird, Feather"
all-over-print-large-tote-bag-w-pocket-red-back-663bd4fde617b.jpg,N/A,"Fin, Fish, Luggage and bags, Catfish, Bag, Seafood, Swordfish, Art, Drawing, Sperm whale"
all-over-print-large-tote-bag-w-pocket-red-back-663bd9c0e0968.jpg,N/A,"Bag, Luggage and bags, Fin, Fish, Painting, Art, Illustration, Drawing, Font, Fashion accessory"
all-over-print-large-tote-bag-w-pocket-red-back-66ec83793881d.jpg,N/A,"Plant, Product, Bag, Luggage and bags, Rectangle, Body jewelry, Aqua, Font, Jewellery, Petal"
all-over-print-large-tote-bag-w-pocket-red-front-663bd47eec878.jpg,N/A,"Bird, Water, Beak, Waterfowl, Ducks, geese and swans, Rectangle, Flightless bird, Seabird, Water bird, Art"
all-over-print-large-tote-bag-w-pocket-red-front-663bd4fde6085.jpg,N/A,"Luggage and bags, Fin, Fish, Bag, Catfish, Art, Seafood, Drawing, Sperm whale, Font"
all-over-print-large-tote-bag-w-pocket-red-front-663bd95246d83.jpg,N/A,"Head, Sleeve, Gesture, Art, Rectangle, Painting, Font, T-shirt, Visual arts, Illustration"
all-over-print-large-tote-bag-w-pocket-red-front-663bd9c0e08a7.jpg,N/A,"Luggage and bags, Bag, Carnivore, Fin, Fish, Font, Fashion accessory, Illustration, Whiskers, Advertising"
all-over-print-large-tote-bag-w-pocket-red-front-663bddbf4a4b7.jpg,N/A,"Arm, Human body, Art, Font, Rectangle, Painting, Elbow, Bag, Fashion accessory, Magenta"
all-over-print-large-tote-bag-w-pocket-red-front-663bdfcdd8a9d.jpg,N/A,"Bird, Beak, Feather, Rectangle, Art, Galliformes, Seabird, Linens, Painting, Drawing"
all-over-print-large-tote-bag-w-pocket-red-front-663be0906848e.jpg,N/A,"Product, Bag, Luggage and bags, Rectangle, Drinkware, Font, Art, Electric blue, Plastic, Jewellery"
all-over-print-large-tote-bag-w-pocket-red-front-663be13016473.jpg,N/A,"Bag, Luggage and bags, Shoulder bag, Jewellery, Rectangle, Electric blue, Metal, Font, Fashion accessory, Personal protective equipment"
all-over-print-large-tote-bag-w-pocket-red-front-663be25e4e75e.jpg,N/A,"Fin, Fish, Art, Creative arts, Bag, Painting, Luggage and bags, Reptile, Illustration, Drawing"
all-over-print-large-tote-bag-w-pocket-red-front-663be3299d6e3.jpg,N/A,"Luggage and bags, Bag, Creative arts, Rectangle, Art, Shoulder bag, Flower, Pattern, Dishware, Jewellery"
all-over-print-large-tote-bag-w-pocket-red-front-663be3f238d36.jpg,N/A,"Luggage and bags, Product, Bag, Natural material, Handbag, Shoulder bag, Recipe, Font, Peach, Pattern"
all-over-print-large-tote-bag-w-pocket-red-front-663be46c26b68.jpg,N/A,"Product, Luggage and bags, Shoulder bag, Bag, Aqua, Art, Handbag, Creative arts, Pattern, Jewellery"
all-over-print-large-tote-bag-w-pocket-red-front-66ec83213c9ad.jpg,N/A,"Plant, Product, Bag, Rectangle, Sleeve, Luggage and bags, Natural material, Aqua, Material property, Font"
all-over-print-large-tote-bag-w-pocket-red-inside-pocket-663bd224712c5.jpg,N/A,"Rectangle, Font, Material property, Electric blue, Poster, Pattern, Paper, Brand, Paper product, Logo"
all-over-print-large-tote-bag-w-pocket-red-inside-pocket-663bd47eeca2a.jpg,N/A,"Rectangle, Font, Material property, Electric blue, Poster, Pattern, Brand, Logo, Paper, Advertising"
all-over-print-large-tote-bag-w-pocket-red-inside-pocket-663bd4fde6253.jpg,N/A,"Rectangle, Font, Material property, Electric blue, Pattern, Poster, Paper, Brand, Logo, Advertising"
all-over-print-large-tote-bag-w-pocket-red-inside-pocket-663bd95246ecc.jpg,N/A,"Rectangle, Gesture, Font, Material property, Electric blue, Poster, Pattern, Symmetry, Sleeve, Logo"
all-over-print-large-tote-bag-w-pocket-red-inside-pocket-663bd9c0e0a35.jpg,N/A,"Rectangle, Font, Material property, Gesture, Electric blue, Pattern, Poster, Logo, Brand, Paper"
all-over-print-large-tote-bag-w-pocket-red-inside-pocket-663bddbf4a663.jpg,N/A,"Rectangle, Font, Material property, Electric blue, Gesture, Poster, Pattern, Logo, Brand, Symmetry"
all-over-print-large-tote-bag-w-pocket-red-inside-pocket-663bdfcdd8c3b.jpg,N/A,"Rectangle, Font, Material property, Electric blue, Poster, Pattern, Logo, Brand, Paper, Symmetry"
all-over-print-large-tote-bag-w-pocket-red-inside-pocket-663be09068625.jpg,N/A,"Rectangle, Font, Material property, Electric blue, Pattern, Poster, Paper, Brand, Logo, Publication"
all-over-print-large-tote-bag-w-pocket-red-inside-pocket-663be130165db.jpg,N/A,"Azure, Rectangle, Font, Material property, Electric blue, Poster, Publication, Pattern, Design, Logo"
all-over-print-large-tote-bag-w-pocket-red-inside-pocket-663be25e4e8e4.jpg,N/A,"Rectangle, Font, Material property, Electric blue, Poster, Pattern, Advertising, Logo, Brand, Paper"
all-over-print-large-tote-bag-w-pocket-red-inside-pocket-663be3299d7cc.jpg,N/A,"Rectangle, Sleeve, Font, Material property, Electric blue, Pattern, Paper, Poster, Brand, Logo"
all-over-print-large-tote-bag-w-pocket-red-inside-pocket-663be3f238e65.jpg,N/A,"Rectangle, Gesture, Font, Material property, Electric blue, Poster, Design, Pattern, Publication, Logo"
all-over-print-large-tote-bag-w-pocket-red-inside-pocket-663be46c26d16.jpg,N/A,"Rectangle, Font, Material property, Electric blue, Pattern, Poster, Paper, Brand, Logo, Publication"
all-over-print-large-tote-bag-w-pocket-yellow-back-663bd143c5844.jpg,N/A,"Luggage and bags, Bag, Sleeve, Shoulder bag, Triangle, Rectangle, Electric blue, Font, Strap, Art"
all-over-print-large-tote-bag-w-pocket-yellow-back-663bd36b6128b.jpg,N/A,"Orange, Rectangle, Bag, Luggage and bags, Font, Creative arts, Jewellery, Electric blue, Shoulder bag, Body jewelry"
all-over-print-large-tote-bag-w-pocket-yellow-back-663bd47eecbe6.jpg,N/A,"Bird, Water, Beak, Waterfowl, Ducks, geese and swans, Rectangle, Feather, Seabird, Flightless bird, Water bird"
all-over-print-large-tote-bag-w-pocket-yellow-back-663bd4fde6413.jpg,N/A,"Bag, Luggage and bags, Fin, Fish, Art, Sleeve, Painting, Seafood, Rectangle, Drawing"
all-over-print-large-tote-bag-w-pocket-yellow-back-663bd9c0e0c24.jpg,N/A,"Luggage and bags, Bag, Sleeve, Fin, Art, Fish, Painting, Shoulder bag, Drawing, Handbag"
all-over-print-large-tote-bag-w-pocket-yellow-back-66ec83213ce6e.jpg,N/A,"Product, Orange, Rectangle, Aqua, Font, Material property, Bag, Luggage and bags, Sleeve, Jewellery"
all-over-print-large-tote-bag-w-pocket-yellow-front-663bd143c6eea.jpg,N/A,"Luggage and bags, Bag, Sleeve, Shoulder bag, Triangle, Electric blue, Rectangle, Eyewear, Strap, Font"
all-over-print-large-tote-bag-w-pocket-yellow-front-663bd47eecb2e.jpg,N/A,"Bird, Water, Beak, Waterfowl, Rectangle, Ducks, geese and swans, Seabird, Flightless bird, Water bird, Feather"
all-over-print-large-tote-bag-w-pocket-yellow-front-663bd4fde6350.jpg,N/A,"Bag, Swordfish, Luggage and bags, Fin, Fish, Art, Bat, Font, Fashion accessory, Painting"
all-over-print-large-tote-bag-w-pocket-yellow-front-663bd95246fc6.jpg,N/A,"Sleeve, Art, Travel, Painting, Font, Leisure, Paint, Illustration, Drawing, Visual arts"
all-over-print-large-tote-bag-w-pocket-yellow-front-663bd9c0e0b49.jpg,N/A,"Luggage and bags, Bag, Fin, Fish, Mirror, Shoulder bag, Font, Fashion accessory, Drawing, Illustration"
all-over-print-large-tote-bag-w-pocket-yellow-front-663bddbf4a76c.jpg,N/A,"Bag, Luggage and bags, Rectangle, Art, Font, Painting, Illustration, Drawing, Fashion accessory, Magenta"
all-over-print-large-tote-bag-w-pocket-yellow-front-663bdfcdd8d4e.jpg,N/A,"Bird, Beak, Rectangle, Feather, Art, Seabird, Poster, Painting, Linens, Gull"
all-over-print-large-tote-bag-w-pocket-yellow-front-663be09068729.jpg,N/A,"Product, Rectangle, Art, Serveware, Font, Jewellery, Electric blue, Drinkware, Bag, Dishware"
all-over-print-large-tote-bag-w-pocket-yellow-front-663be13016672.jpg,N/A,"Luggage and bags, Bag, Orange, Shoulder bag, Electric blue, Jewellery, Rectangle, Peach, Font, Fashion accessory"
all-over-print-large-tote-bag-w-pocket-yellow-front-663be25e4e9f7.jpg,N/A,"Sleeve, Fin, Fish, Art, Luggage and bags, Bag, Seafood, Creative arts, Painting, Electric blue"
all-over-print-large-tote-bag-w-pocket-yellow-front-663be3299d8ac.jpg,N/A,"Flower, Luggage and bags, Purple, Plant, Bag, Creative arts, Violet, Material property, Shoulder bag, Art"
all-over-print-large-tote-bag-w-pocket-yellow-front-663be3f238f08.jpg,N/A,"White, Luggage and bags, Bag, Shoulder bag, Handbag, Font, Natural material, Pattern, Rectangle, Peach"
all-over-print-large-tote-bag-w-pocket-yellow-front-663be46c26e42.jpg,N/A,"Product, Luggage and bags, Shoulder bag, Bag, Handbag, Font, Jewellery, Electric blue, Rectangle, Art"
all-over-print-large-tote-bag-w-pocket-yellow-front-66ec837938a13.jpg,N/A,"Bag, Orange, Rectangle, Luggage and bags, Font, Jewellery, Shoulder bag, Electric blue, Plant, Peach"
all-over-print-large-tote-bag-w-pocket-yellow-inside-pocket-663bd224715b9.jpg,N/A,"Rectangle, Font, Material property, Electric blue, Pattern, Paper, Brand, Paper product, Advertising, Fashion accessory"
all-over-print-large-tote-bag-w-pocket-yellow-inside-pocket-663bd47eeccbe.jpg,N/A,"Rectangle, Font, Material property, Electric blue, Pattern, Brand, Paper, Paper product, Advertising, Logo"
all-over-print-large-tote-bag-w-pocket-yellow-inside-pocket-663bd4fde64e8.jpg,N/A,"Rectangle, Font, Material property, Electric blue, Pattern, Packaging and labeling, Brand, Paper, Paper product, Logo"
all-over-print-large-tote-bag-w-pocket-yellow-inside-pocket-663bd9524714a.jpg,N/A,"Gesture, Rectangle, Font, Material property, Electric blue, Pattern, Brand, Symmetry, Logo, Paper"
all-over-print-large-tote-bag-w-pocket-yellow-inside-pocket-663bd9c0e0d17.jpg,N/A,"Rectangle, Font, Material property, Electric blue, Pattern, Brand, Fashion accessory, Packaging and labeling, Paper, Logo"
all-over-print-large-tote-bag-w-pocket-yellow-inside-pocket-663bddbf4a91f.jpg,N/A,"Rectangle, Font, Material property, Electric blue, Pattern, Brand, Fashion accessory, Logo, Paper, Gesture"
all-over-print-large-tote-bag-w-pocket-yellow-inside-pocket-663bdfcdd8f15.jpg,N/A,"Rectangle, Font, Material property, Electric blue, Pattern, Brand, Paper, Fashion accessory, Logo, Symmetry"
all-over-print-large-tote-bag-w-pocket-yellow-inside-pocket-663be090688da.jpg,N/A,"Rectangle, Font, Material property, Electric blue, Pattern, Fashion accessory, Paper, Brand, Tie, Logo"
all-over-print-large-tote-bag-w-pocket-yellow-inside-pocket-663be1301675a.jpg,N/A,"Rectangle, Font, Material property, Electric blue, Pattern, Brand, Paper, Logo, Publication, Fashion accessory"
all-over-print-large-tote-bag-w-pocket-yellow-inside-pocket-663be25e4ebad.jpg,N/A,"Rectangle, Font, Material property, Electric blue, Pattern, Fashion accessory, Brand, Paper, Logo, Packaging and labeling"
all-over-print-large-tote-bag-w-pocket-yellow-inside-pocket-663be3299da07.jpg,N/A,"Rectangle, Font, Material property, Electric blue, Pattern, Paper, Fashion accessory, Brand, Logo, Paper product"
all-over-print-large-tote-bag-w-pocket-yellow-inside-pocket-663be3f239027.jpg,N/A,"Gesture, Rectangle, Font, Material property, Electric blue, Pattern, Brand, Fashion accessory, Logo, Tie"
all-over-print-large-tote-bag-w-pocket-yellow-inside-pocket-663be46c26fc3.jpg,N/A,"Rectangle, Font, Material property, Electric blue, Pattern, Paper, Brand, Fashion accessory, Logo, Paper product"
all-over-print-unisex-bomber-jacket-white-back-65b4361d96de8.jpg,N/A,"Shoulder, Neck, Sleeve, Gesture, Collar, Waist, Blazer, Long hair, Formal wear, Fashion design"
all-over-print-unisex-bomber-jacket-white-front-65b4361d95fb1.jpg,N/A,"Hair, Hairstyle, Outerwear, Neck, Sleeve, Camouflage, Waist, Collar, Fur clothing, Fashion design"
all-over-print-unisex-bomber-jacket-white-left-65b4361d96f53.jpg,N/A,"Shoulder, Fur clothing, Neck, Sleeve, Waist, Grey, Animal product, Collar, Fashion design, Fashion model"
all-over-print-unisex-bomber-jacket-white-right-65b4361d96eb3.jpg,N/A,"Sleeve, Waist, Collar, Fur clothing, Natural material, Blazer, Fashion design, Fashion model, Formal wear, Long hair"
among_the_flowers_wild_man___kit_e2b15fe7-6604-4be9-b59b-212a14f6edd1.png,N/A,"Liquid, Cosmetics, Textile, Glass bottle, Art, Font, Rectangle, Office supplies, Electric blue, Metal"
b2a0ac775813dd41341667879ff7502d5795bf5b53ba3d56a4fb23bf49cfcad2.webp,N/A,"Tableware, Kitchen utensil, Electric blue, Natural material, Composite material, Art, Still life photography, Wood, Circle"
b2a0ac775813dd41341667879ff7502d5795bf5b53ba3d56a4fb23bf49cfcad2_524e9486-aa1b-4028-86b8-735f41a94c9b.webp,N/A,"Tableware, Kitchen utensil, Electric blue, Composite material, Still life photography, Art, Wood, Natural material"
b5d5e718c69ba1bd71ac3f83fb5fa8fe0dbc9cd728df4e0c0be4cc7b00a08ec5.webp,N/A,"Luggage and bags, Bag, Shoulder bag, Handbag, Electric blue, Strap, Composite material, Font, Fashion accessory, Travel"
b6e322b4c5ad36896eed3b5ec5ea4129f4c02ff3c9bbf8299f034cd923f443a7.webp,N/A,"Kona coffee, Drinkware, Tableware, Coffee, Font, Wood, Material property, Cup, Kopi tubruk, Kapeng barako"
b9c1b4e95f5089c4f38fae8817ffbdfac33d78bff6f8de4c0aec9b7ebf58c12c.webp,N/A,"Cylinder, Tints and shades, Wax, Font, Metal, Gas, Circle, Fashion accessory, Brand, Electric blue"
ba1c67545961d5c6ca9c99e8b21e24a7e17c778e4ebf21eeffa1e40ff1f160c0.webp,N/A,"Brown, Product, Tartan, Luggage and bags, Sleeve, Bag, Travel, Beige, Plaid, Collar"
bacc4a8c4497805bc3324bbb93e0d03551e3904fe369da320c3df2c3d30ab8e5.webp,N/A,"Rim, Circle, Aluminium, Auto part, Fashion accessory, Metal, Titanium, Nickel, Steel, Household hardware"
bb4fff3c2dfe16c258cc5a28069c73825338f0d8c8d61f2a1aa15279501792fc.webp,N/A,"Clothing, Outerwear, Azure, Neck, Sleeve, Grey, Collar, Aqua, Electric blue, Pattern"
bc11e4b22d53e2f4510d7e645d645cec54040b2ac7c6238492a96e16ca30217c.webp,N/A,"Gesture, Font, Rectangle, Thumb, Parallel, Handwriting, Magenta, Electric blue, Triangle, Display device"
bee5bcdd4aec098154a7d500cc01cac48ca09823169e20af3b177126ec85040b.webp,N/A,"Clothing, Outerwear, Comfort, Human body, Textile, Sleeve, Headgear, Baby, Toddler, Woolen"
bfac82c668ab1e0fdb04ff4df647e9936e6fb0facf5321ee434e7b8b0347af8e.webp,N/A,"Bottle, Liquid, Solution, Fluid, Glass bottle, Drink, Alcoholic beverage, Personal care, Paint, Solvent"
black-glossy-mug-black-11-oz-front-65d3c0fa19afa.jpg,N/A,"Drinkware, Eye, Liquid, Cup, Human body, Art, Rectangle, Font, Cylinder, Beverage can"
black-glossy-mug-black-11-oz-front-65d3c30eab6d9.jpg,N/A,"Drinkware, Cup, Serveware, Art, Font, Cylinder, Liquid, Dishware, Porcelain, Artifact"
black-glossy-mug-black-11-oz-front-65d48099cfaa6.jpg,N/A,"Drinkware, Tableware, Liquid, Art, Beverage can, Cylinder, Tin, Font, Drink, Serveware"
black-glossy-mug-black-11-oz-front-65d481ccb347c.jpg,N/A,"Rectangle, Jewellery, Plant, Circle, Glass, Art, Fashion accessory, Font, Body jewelry, Electric blue"
black-glossy-mug-black-11-oz-front-65d482894aad1.jpg,N/A,"Camera lens, Tin can, Cameras & optics, Beverage can, Lens, Automotive tire, Drink, Automotive design, Cylinder, Gas"
black-glossy-mug-black-11-oz-front-65d482a5a3468.jpg,N/A,"Rectangle, Drinkware, Cylinder, Art, Circle, Pattern, Synthetic rubber, Fashion accessory, Metal, Font"
black-glossy-mug-black-11-oz-front-65d483a3ea84d.png,N/A,"Drinkware, Serveware, Art, Font, Cup, Creative arts, Cylinder, Liquid, Artifact, Circle"
black-glossy-mug-black-11-oz-front-65d4847d6ab3a.jpg,N/A,"Drinkware, Liquid, Rectangle, Cylinder, Glass, Circle, Jewellery, Tin, Fashion accessory, Plastic"
black-glossy-mug-black-11-oz-front-65e0ed2daf329.jpg,N/A,"Drinkware, Liquid, Art, Tableware, Beverage can, Cylinder, Cup, Glass, Serveware, Font"
black-glossy-mug-black-11-oz-front-65e0ed76e2835.jpg,N/A,"Drinkware, Liquid, Art, Tableware, Beverage can, Cylinder, Cup, Glass, Serveware, Font"
black-glossy-mug-black-11-oz-front-66411f4b2d371.jpg,N/A,"Plant, Paint, Creative arts, Rectangle, Flower, Tints and shades, Circle, Font, Magenta, Cylinder"
black-glossy-mug-black-11-oz-front-668821e141299.jpg,N/A,"Drinkware, Liquid, Art, Tableware, Beverage can, Cylinder, Cup, Glass, Serveware, Font"
black-glossy-mug-black-11-oz-handle-on-left-65d481ccb3398.jpg,N/A,"Tableware, Drinkware, Cup, Dishware, Coffee cup, Plant, Serveware, Mug, Porcelain, Rectangle"
black-glossy-mug-black-11-oz-handle-on-left-65d482894a9e0.jpg,N/A,"Tableware, Drinkware, Dishware, Coffee cup, Cup, Plant, Serveware, Pottery, Liquid, Porcelain"
black-glossy-mug-black-11-oz-handle-on-left-65d482a5a33df.jpg,N/A,"Tableware, Drinkware, Dishware, Plant, Cup, Serveware, Liquid, Pottery, Porcelain, Art"
